"","Date","Average.Wind.Speed.ms","BottomTemp","SurfaceTemp","Month","Depth_surface","Depth_Bottom","Segment","pred_BoSuP","BoSuP"
"57",1983-02-26,4.1124,4.837142857,6.17142857142857,2,1.5,5.78243623357495,4,1.07760285854086,NA
"58",1983-02-27,3.0396,4.822857143,6.39285714285714,2,1.5,5.78243623357495,4,1.09132488046071,NA
"59",1983-02-28,3.3078,4.888571429,6.7,2,1.5,5.78243623357495,4,1.05372214687131,NA
"60",1983-03-01,7.0626,5.04,6.92857142857143,3,1.5,5.8880194066031,4,1.13773005648106,NA
"61",1983-03-02,4.1124,5.3,7.24285714285714,3,1.5,5.8880194066031,4,1.06870242443951,NA
"62",1983-03-03,2.2797,5.534285714,7.47142857142857,3,1.5,5.8880194066031,4,1.22484258496578,NA
"63",1983-03-04,3.7101,5.842857143,8.12857142857143,3,1.5,5.8880194066031,4,1.06077890136207,NA
"64",1983-03-05,2.9055,6.217142857,8.81428571428571,3,1.5,5.8880194066031,4,1.14133745324487,NA
"65",1983-03-06,3.3525,6.408571429,9.47142857142857,3,1.5,5.8880194066031,4,1.02407478969712,NA
"66",1983-03-07,2.5479,6.644753281,10.1261689166049,3,1.5,5.8880194066031,4,1.09648492231462,NA
"67",1983-03-08,2.9055,6.836181852,10.3547403451764,3,1.5,5.8880194066031,4,1.0894955830755,NA
"68",1983-03-09,1.9668,6.699038995,10.2261689166049,3,1.5,5.8880194066031,4,1.18283593091255,NA
"69",1983-03-10,2.9502,6.741896138,10.4547403451764,3,1.5,5.8880194066031,4,1.07786882782924,NA
"70",1983-03-11,4.1124,6.833324709,10.5975974880335,3,1.5,5.8880194066031,4,1.03831531246773,NA
"71",1983-03-12,5.1852,7.044753281,10.9904546308906,3,1.5,5.8880194066031,4,1.08563010678005,NA
"72",1983-03-13,3.4866,7.321896138,11.4690260594621,3,1.5,5.8880194066031,4,0.990713119841077,NA
"73",1983-03-14,2.2797,7.559038995,11.7904546308906,3,1.5,5.8880194066031,4,1.12099588860142,NA
"74",1983-03-15,2.5032,7.950467567,12.2190260594621,3,1.5,5.8880194066031,4,1.06732169612958,NA
"75",1983-03-16,3.6654,8.236181852,12.1618832023192,3,1.5,5.8880194066031,4,0.994590852364185,NA
"76",1983-03-17,5.2746,8.396181852,11.8761689166049,3,1.5,5.8880194066031,4,1.04651441493602,NA
"77",1983-03-18,3.129,8.770467567,11.7190260594621,3,1.5,5.8880194066031,4,1.010729837108,NA
"78",1983-03-19,3.0396,9.213324709,11.5761689166049,3,1.5,5.8880194066031,4,1.04286274612217,NA
"79",1983-03-20,2.0115,9.590467567,11.3618832023192,3,1.5,5.8880194066031,4,1.15980160054924,NA
"80",1983-03-21,4.8723,9.933324709,11.1785714285714,3,1.5,5.8880194066031,4,1.06718612803024,NA
"81",1983-03-22,4.4253,9.944753281,10.5428571428571,3,1.5,5.8880194066031,4,1.06267091238797,NA
"82",1983-03-23,2.8608,9.873324709,10.2642857142857,3,1.5,5.8880194066031,4,1.13433563514093,NA
"83",1983-03-24,3.7548,9.644753281,9.65,3,1.5,5.8880194066031,4,1.05473071803513,NA
"84",1983-03-25,5.4087,9.607610424,9.52142857142857,3,1.5,5.8880194066031,4,1.1150931894303,NA
"85",1983-03-26,2.3691,9.564753281,9.39285714285714,3,1.5,5.8880194066031,4,1.21864500792226,NA
"86",1983-03-27,3.8442,9.684753281,9.49285714285714,3,1.5,5.8880194066031,4,1.07152307918835,NA
"87",1983-03-28,3.129,9.827610424,9.60714285714286,3,1.5,5.8880194066031,4,1.0845037524124,NA
"88",1983-03-29,2.235,9.744753281,9.17857142857143,3,1.5,5.8880194066031,4,1.3095771873872,2.125
"89",1983-03-30,2.0115,9.656181852,8.92857142857143,3,1.5,5.8880194066031,4,1.28185375007528,NA
"90",1983-03-31,2.3691,9.639038995,8.75714285714286,3,1.5,5.8880194066031,4,1.2175619017165,NA
"91",1983-04-01,2.1903,9.773324709,8.48571428571429,4,1.5,5.78243623357495,4,1.21975117840257,NA
"92",1983-04-02,4.6935,10.059039,8.28571428571429,4,1.5,5.78243623357495,4,1.09552993916931,NA
"93",1983-04-03,3.3972,10.31618185,8.20714285714286,4,1.5,5.78243623357495,4,1.06144208328342,NA
"94",1983-04-04,2.1456,10.45046757,7.99285714285714,4,1.5,5.78243623357495,4,1.19993586461941,NA
"95",1983-04-05,1.7433,10.54761042,8.43571428571429,4,1.5,5.78243623357495,4,1.20766009260555,NA
"96",1983-04-06,1.5198,10.64761042,9.17857142857143,4,1.5,5.78243623357495,4,1.25008891164238,NA
"97",1983-04-07,1.7433,10.759039,10.2571428571429,4,1.5,5.78243623357495,4,1.17559415492057,NA
"98",1983-04-08,1.6092,10.839039,11.2071428571429,4,1.5,5.78243623357495,4,1.1421494823772,NA
"99",1983-04-09,2.235,10.89046757,12.1285714285714,4,1.5,5.78243623357495,4,1.12783035243755,NA
"100",1983-04-10,3.0396,10.89332471,12.4928571428571,4,1.5,5.78243623357495,4,1.04917263760651,NA
"101",1983-04-11,2.9949,10.72,12.3571428571429,4,1.5,5.78243623357495,4,1.05260301251928,NA
"102",1983-04-12,2.1456,10.57714286,12.4357142857143,4,1.5,5.78243623357495,4,1.14139704169631,NA
"103",1983-04-13,1.8327,10.70285714,12.8428571428571,4,1.5,5.78243623357495,4,1.14553948707349,NA
"104",1983-04-14,3.129,10.83428571,13.4428571428571,4,1.5,5.78243623357495,4,1.02971447496954,NA
"105",1983-04-15,4.0677,11.1,13.9142857142857,4,1.5,5.78243623357495,4,1.0230100233816,NA
"106",1983-04-16,5.5428,11.18571429,13.8071428571429,4,1.5,5.78243623357495,4,1.07767930417253,NA
"107",1983-04-17,4.1124,11.20857143,13.7,4,1.5,5.78243623357495,4,1.02810254442063,NA
"108",1983-04-18,2.6373,11.00571429,13.1785714285714,4,1.5,5.78243623357495,4,1.07108412088636,NA
"109",1983-04-19,4.8276,10.67292657,12.5323164370049,4,1.5,5.78243623357495,4,1.05143837538563,NA
"110",1983-04-20,4.7829,10.57458034,11.9793079959153,4,1.5,5.78243623357495,4,1.04905026531309,NA
"111",1983-04-21,3.0843,10.67458034,11.6650222816296,4,1.5,5.78243623357495,4,1.02891815846956,NA
"112",1983-04-22,2.5479,10.67743748,11.3150222816296,4,1.5,5.78243623357495,4,1.04841842678246,NA
"113",1983-04-23,4.2018,10.63743748,10.943593710201,4,1.5,5.78243623357495,4,1.05835004370454,NA
"114",1983-04-24,4.5594,10.64600891,10.743593710201,4,1.5,5.78243623357495,4,1.03768189176607,NA
"115",1983-04-25,5.9898,10.56886606,10.8007365673439,4,1.5,5.78243623357495,4,1.1017619993863,NA
"116",1983-04-26,3.4419,10.8317232,11.1793079959153,4,1.5,5.78243623357495,4,1.00864946542381,NA
"117",1983-04-27,2.3691,11.2317232,11.5864508530581,4,1.5,5.78243623357495,4,1.06908418691432,NA
"118",1983-04-28,4.47,11.79743748,12.0578794244867,4,1.5,5.78243623357495,4,1.01331937797573,NA
"119",1983-04-29,5.4087,12.28600891,12.4864508530581,4,1.5,5.78243623357495,4,1.08150517709574,NA
"120",1983-04-30,4.7829,12.70886606,13.2007365673439,4,1.5,5.78243623357495,4,1.06510664380448,NA
"121",1983-05-01,4.7382,13.00600891,13.9864508530581,5,1.5,5.89337687455644,4,1.07885530472907,NA
"122",1983-05-02,4.8723,13.26315177,15.2507365673439,5,1.5,5.89337687455644,4,1.07241441557923,NA
"123",1983-05-03,5.4981,13.6317232,16.5755629874819,5,1.5,5.89337687455644,4,1.08954520720332,NA
"124",1983-05-04,4.6488,13.87743748,17.1857142857143,5,1.5,5.89337687455644,4,1.0607293555886,NA
"125",1983-05-05,2.682,14.12886606,17.3928571428571,5,1.5,5.89337687455644,4,1.10277715966678,NA
"126",1983-05-06,2.7267,14.32315177,17.6,5,1.5,5.89337687455644,4,1.10630339876203,NA
"127",1983-05-07,3.6207,14.50886606,17.9642857142857,5,1.5,5.89337687455644,4,1.04069880024392,NA
"128",1983-05-08,5.2299,14.67458034,18.2785714285714,5,1.5,5.89337687455644,4,1.08513386450597,NA
"129",1983-05-09,3.576,14.7117232,18.35,5,1.5,5.89337687455644,4,1.05933395103685,NA
"130",1983-05-10,2.2797,14.74886606,18.2285714285714,5,1.5,5.89337687455644,4,1.12706849777403,NA
"131",1983-05-11,2.1903,14.78600891,18.0642857142857,5,1.5,5.89337687455644,4,1.11700685169031,NA
"132",1983-05-12,3.1737,14.84315177,17.8714285714286,5,1.5,5.89337687455644,4,1.06439141172261,NA
"133",1983-05-13,3.4419,14.86315177,17.65,5,1.5,5.89337687455644,4,1.04752714645788,NA
"134",1983-05-14,3.5313,14.9317232,17.6857142857143,5,1.5,5.89337687455644,4,1.05078408710306,NA
"135",1983-05-15,4.6935,15.11743748,17.7714285714286,5,1.5,5.89337687455644,4,1.0626624329388,NA
"136",1983-05-16,5.0511,15.36315177,17.6071428571429,5,1.5,5.89337687455644,4,1.07936877773391,NA
"137",1983-05-17,3.4419,15.44600891,16.9714285714286,5,1.5,5.89337687455644,4,1.05368189292952,NA
"138",1983-05-18,3.6654,15.48315177,16.8571428571429,5,1.5,5.89337687455644,4,1.05820584549384,NA
"139",1983-05-19,3.8442,15.52600891,16.9357142857143,5,1.5,5.89337687455644,4,1.06230471248882,NA
"140",1983-05-20,4.2912,15.68886606,17.3285714285714,5,1.5,5.89337687455644,4,1.07090907959913,NA
"141",1983-05-21,3.6654,16.02029463,17.5857142857143,5,1.5,5.89337687455644,4,1.0454454048842,NA
"142",1983-05-22,3.8889,16.35458034,17.9,5,1.5,5.89337687455644,4,1.04628027926778,NA
"143",1983-05-23,3.4866,16.88600891,18.6142857142857,5,1.5,5.89337687455644,4,1.07145436629644,NA
"144",1983-05-24,2.5926,17.34165377,19.0142857142857,5,1.5,5.89337687455644,4,1.10504694061015,NA
"145",1983-05-25,2.7267,17.64571429,19.1285714285714,5,1.5,5.89337687455644,4,1.11253985809319,NA
"146",1983-05-26,2.7714,17.80857143,19.0785714285714,5,1.5,5.89337687455644,4,1.11830935353587,NA
"147",1983-05-27,3.3972,17.90285714,18.9142857142857,5,1.5,5.89337687455644,4,1.05741855312271,NA
"148",1983-05-28,3.2631,18.04285714,18.7214285714286,5,1.5,5.89337687455644,4,1.06421599050104,NA
"149",1983-05-29,2.7267,18.20285714,18.4571428571429,5,1.5,5.89337687455644,4,1.13718933474149,NA
"150",1983-05-30,3.6207,18.49714286,18.6357142857143,5,1.5,5.89337687455644,4,1.09698719267272,NA
"151",1983-05-31,3.3972,18.72857143,19.3857142857143,5,1.5,5.89337687455644,4,1.10067460727147,NA
"152",1983-06-01,3.0396,18.67142857,19.5571428571429,6,1.5,5.77142106137244,4,1.26209845030404,NA
"153",1983-06-02,1.9668,18.54285714,19.6,6,1.5,5.77142106137244,4,1.205403785012,NA
"154",1983-06-03,4.1571,18.54571429,19.6285714285714,6,1.5,5.77142106137244,4,1.2015203194866,NA
"155",1983-06-04,3.7548,18.62285714,19.7071428571429,6,1.5,5.77142106137244,4,1.22426418820865,NA
"156",1983-06-05,2.4585,18.65142857,19.7285714285714,6,1.5,5.77142106137244,4,1.23078156866685,NA
"157",1983-06-06,2.8608,18.68285714,19.7428571428571,6,1.5,5.77142106137244,4,1.26389561901354,NA
"158",1983-06-07,3.0843,18.66571429,19.8857142857143,6,1.5,5.77142106137244,4,1.31321810535248,1.55555555555556
"159",1983-06-08,3.0843,18.77428571,20.0071428571429,6,1.5,5.77142106137244,4,1.31285075574352,NA
"160",1983-06-09,3.8442,18.92,20.1714285714286,6,1.5,5.77142106137244,4,1.22110130617744,NA
"161",1983-06-10,3.4866,19.02571429,20.4071428571429,6,1.5,5.77142106137244,4,1.20284814100463,NA
"162",1983-06-11,2.235,19.07714286,20.55,6,1.5,5.77142106137244,4,1.22098447703148,NA
"163",1983-06-12,2.3244,19.16285714,20.6785714285714,6,1.5,5.77142106137244,4,1.21076569523099,NA
"164",1983-06-13,1.4304,19.42285714,20.6642857142857,6,1.5,5.77142106137244,4,1.20998673595007,NA
"165",1983-06-14,2.3244,19.71142857,20.6857142857143,6,1.5,5.77142106137244,4,1.20356228276767,NA
"166",1983-06-15,2.3244,19.89714286,21.1285714285714,6,1.5,5.77142106137244,4,1.18287272141881,NA
"167",1983-06-16,2.0115,20.05714286,21.6571428571429,6,1.5,5.77142106137244,4,1.19672899005811,NA
"168",1983-06-17,2.1009,20.23142857,21.8642857142857,6,1.5,5.77142106137244,4,1.2061984117241,NA
"169",1983-06-18,2.4585,20.35142857,22.0071428571429,6,1.5,5.77142106137244,4,1.18226666899874,NA
"170",1983-06-19,2.0115,20.37142857,22.0714285714286,6,1.5,5.77142106137244,4,1.19014694367793,NA
"171",1983-06-20,1.7433,20.47428571,22.0857142857143,6,1.5,5.77142106137244,4,1.18144070572358,NA
"172",1983-06-21,2.235,20.77428571,22.2428571428571,6,1.5,5.77142106137244,4,1.17600071968979,NA
"173",1983-06-22,3.2631,20.98285714,22.3785714285714,6,1.5,5.77142106137244,4,1.18302811828864,NA
"174",1983-06-23,2.7267,21.14857143,22.5071428571429,6,1.5,5.77142106137244,4,1.20076319703431,NA
"175",1983-06-24,1.9668,21.22857143,22.8357142857143,6,1.5,5.77142106137244,4,1.20195533609906,NA
"176",1983-06-25,2.7714,21.33142857,23.2214285714286,6,1.5,5.77142106137244,4,1.33885156238609,NA
"177",1983-06-26,3.0843,21.41714286,23.5357142857143,6,1.5,5.77142106137244,4,1.55490325749306,NA
"178",1983-06-27,3.0843,21.49714286,23.8,6,1.5,5.77142106137244,4,1.55392277460206,NA
"179",1983-06-28,4.1124,21.69714286,23.9785714285714,6,1.5,5.77142106137244,4,1.85816203310717,NA
"180",1983-06-29,3.3525,21.86285714,24.0428571428571,6,1.5,5.77142106137244,4,1.93168608248919,NA
"181",1983-06-30,3.1737,21.98285714,23.8928571428571,6,1.5,5.77142106137244,4,1.72161154396346,NA
"182",1983-07-01,2.8161,22.24857143,23.9571428571429,7,1.5,5.81887154123429,4,1.78070505519488,NA
"183",1983-07-02,2.7714,22.51142857,24.1214285714286,7,1.5,5.81887154123429,4,2.09967576646233,NA
"184",1983-07-03,2.1456,22.74,24.3785714285714,7,1.5,5.81887154123429,4,1.99201954127177,NA
"185",1983-07-04,3.0843,22.85428571,24.5857142857143,7,1.5,5.81887154123429,4,2.18968480488097,NA
"186",1983-07-05,2.8161,22.88571429,24.6642857142857,7,1.5,5.81887154123429,4,2.16045372011034,NA
"187",1983-07-06,3.2631,23.10285714,24.8571428571429,7,1.5,5.81887154123429,4,2.21012151679458,NA
"188",1983-07-07,4.0677,23.23714286,24.8214285714286,7,1.5,5.81887154123429,4,2.50155836613181,4.08333333333333
"189",1983-07-08,2.2797,23.22571429,24.6214285714286,7,1.5,5.81887154123429,4,2.12095866146554,NA
"190",1983-07-09,2.1456,23.23714286,24.4714285714286,7,1.5,5.81887154123429,4,2.06223545089284,NA
"191",1983-07-10,2.4138,23.27428571,24.3714285714286,7,1.5,5.81887154123429,4,2.03907840176205,NA
"192",1983-07-11,3.3525,23.28857143,24.2214285714286,7,1.5,5.81887154123429,4,2.09174813659989,NA
"193",1983-07-12,2.3691,23.40571429,24.1571428571429,7,1.5,5.81887154123429,4,2.21833136458476,NA
"194",1983-07-13,3.1737,23.61714286,24.3928571428571,7,1.5,5.81887154123429,4,2.13218764715915,NA
"195",1983-07-14,2.9949,23.84857143,24.8357142857143,7,1.5,5.81887154123429,4,2.2413272364078,NA
"196",1983-07-15,2.1456,24.1,25.0357142857143,7,1.5,5.81887154123429,4,2.28640638784472,NA
"197",1983-07-16,2.0115,24.35714286,25.1642857142857,7,1.5,5.81887154123429,4,2.22438184866334,NA
"198",1983-07-17,2.1903,24.58285714,25.2857142857143,7,1.5,5.81887154123429,4,2.18833266145083,NA
"199",1983-07-18,2.7714,24.78,25.4785714285714,7,1.5,5.81887154123429,4,2.17601756166905,NA
"200",1983-07-19,2.5479,24.90285714,25.7285714285714,7,1.5,5.81887154123429,4,2.08725658481845,NA
"201",1983-07-20,2.8608,25.06857143,26.0428571428571,7,1.5,5.81887154123429,4,2.07617670881227,NA
"202",1983-07-21,4.2912,25.28,26.7642857142857,7,1.5,5.81887154123429,4,3.20642394216293,NA
"203",1983-07-22,3.1737,25.36857143,27.2214285714286,7,1.5,5.81887154123429,4,2.2060847376449,NA
"204",1983-07-23,2.4138,25.42571429,27.4785714285714,7,1.5,5.81887154123429,4,2.13510929477278,NA
"205",1983-07-24,3.5313,25.52857143,27.7071428571429,7,1.5,5.81887154123429,4,2.274678619538,NA
"206",1983-07-25,2.5032,25.56857143,27.7857142857143,7,1.5,5.81887154123429,4,2.19129075303633,NA
"207",1983-07-26,3.129,25.59714286,27.7214285714286,7,1.5,5.81887154123429,4,2.24238075543313,NA
"208",1983-07-27,2.4138,25.66857143,27.5071428571429,7,1.5,5.81887154123429,4,2.17873265993508,NA
"209",1983-07-28,2.4138,25.73142857,27.2142857142857,7,1.5,5.81887154123429,4,2.2096382743435,NA
"210",1983-07-29,2.3244,25.73142857,26.9142857142857,7,1.5,5.81887154123429,4,2.19304225823713,NA
"211",1983-07-30,2.1456,25.73428571,26.6642857142857,7,1.5,5.81887154123429,4,2.24060862159731,NA
"212",1983-07-31,2.8608,25.79142857,26.5571428571429,7,1.5,5.81887154123429,4,2.34182852697055,NA
"213",1983-08-01,3.8889,25.83142857,26.4285714285714,8,1.5,5.63639880708748,4,2.58741520043906,NA
"214",1983-08-02,2.9949,25.78,26.1714285714286,8,1.5,5.63639880708748,4,2.26448932761928,NA
"215",1983-08-03,2.5032,25.78857143,25.8428571428571,8,1.5,5.63639880708748,4,2.25195313432321,1.66666666666667
"216",1983-08-04,2.0562,25.88,25.3928571428571,8,1.5,5.63639880708748,4,2.33556502896806,NA
"217",1983-08-05,2.0562,25.92571429,25.35,8,1.5,5.63639880708748,4,2.3060396800126,NA
"218",1983-08-06,2.9949,25.87428571,25.2428571428571,8,1.5,5.63639880708748,4,2.27007705213766,NA
"219",1983-08-07,2.5032,25.83428571,25.1428571428571,8,1.5,5.63639880708748,4,2.27556984704431,NA
"220",1983-08-08,2.2797,25.83142857,25.2428571428571,8,1.5,5.63639880708748,4,2.25964212898975,NA
"221",1983-08-09,2.8161,25.93714286,25.5142857142857,8,1.5,5.63639880708748,4,2.31535568380106,NA
"222",1983-08-10,2.1903,26.02,25.7357142857143,8,1.5,5.63639880708748,4,2.29636971769103,NA
"223",1983-08-11,4.2912,26.26285714,26.15,8,1.5,5.63639880708748,4,3.22727879587804,NA
"224",1983-08-12,3.7995,26.38,26.2428571428571,8,1.5,5.63639880708748,4,2.54121971864155,NA
"225",1983-08-13,3.9783,26.31142857,25.9142857142857,8,1.5,5.63639880708748,4,2.56101948682561,NA
"226",1983-08-14,2.9055,26.17142857,25.3214285714286,8,1.5,5.63639880708748,4,2.26518729950158,NA
"227",1983-08-15,2.235,26.09428571,24.8785714285714,8,1.5,5.63639880708748,4,2.24826452708907,NA
"228",1983-08-16,2.1903,26.02,24.7571428571429,8,1.5,5.63639880708748,4,2.25819198791507,NA
"229",1983-08-17,2.2797,25.94285714,24.7785714285714,8,1.5,5.63639880708748,4,2.26686657391732,NA
"230",1983-08-18,3.4866,25.91428571,24.9214285714286,8,1.5,5.63639880708748,4,2.28079523035417,NA
"231",1983-08-19,2.4585,25.93714286,25.0642857142857,8,1.5,5.63639880708748,4,2.26539834759134,NA
"232",1983-08-20,1.5198,25.96,25.3785714285714,8,1.5,5.63639880708748,4,2.43768554036738,NA
"233",1983-08-21,2.4138,26.02,25.75,8,1.5,5.63639880708748,4,2.30974071244005,NA
"234",1983-08-22,3.4419,26.08285714,26.1071428571429,8,1.5,5.63639880708748,4,2.35635849046481,NA
"235",1983-08-23,3.0396,26.11714286,26.1785714285714,8,1.5,5.63639880708748,4,2.35651006975536,NA
"236",1983-08-24,3.0396,25.96,25.8928571428571,8,1.5,5.63639880708748,4,2.33144065055353,NA
"237",1983-08-25,3.1737,25.74285714,25.4642857142857,8,1.5,5.63639880708748,4,2.1195189474439,NA
"238",1983-08-26,2.1456,25.61428571,25.3071428571429,8,1.5,5.63639880708748,4,2.04189438402363,NA
"239",1983-08-27,2.1009,25.57428571,25.6357142857143,8,1.5,5.63639880708748,4,2.05338612000901,NA
"240",1983-08-28,2.682,25.57142857,26.2071428571429,8,1.5,5.63639880708748,4,2.07727288875329,NA
"241",1983-08-29,3.2631,25.61142857,26.5785714285714,8,1.5,5.63639880708748,4,2.14931060847728,NA
"242",1983-08-30,2.235,25.64285714,26.7785714285714,8,1.5,5.63639880708748,4,2.09250517685108,NA
"243",1983-08-31,3.0396,25.69428571,26.8857142857143,8,1.5,5.63639880708748,4,2.08717013463718,NA
"244",1983-09-01,2.8608,25.68285714,26.6357142857143,9,1.5,5.46246769998843,4,2.11734818937428,NA
"245",1983-09-02,3.4419,25.64285714,26.1785714285714,9,1.5,5.46246769998843,4,2.15941404647662,NA
"246",1983-09-03,2.5926,25.6,25.7642857142857,9,1.5,5.46246769998843,4,2.0828875722006,NA
"247",1983-09-04,3.4866,25.55142857,25.3857142857143,9,1.5,5.46246769998843,4,2.07636117675715,NA
"248",1983-09-05,4.47,25.60571429,25.2357142857143,9,1.5,5.46246769998843,4,3.27829322017909,NA
"249",1983-09-06,4.917,25.74285714,25.2357142857143,9,1.5,5.46246769998843,4,3.54891271724394,NA
