"","Date","Airtemp","AirTmp_14d","WtrTemp_14d","Mo","Yr"
"6725",2000-05-30,14.2,21.6428571428571,24.4758771428571,5,2000
"6726",2000-05-31,17.7,21.4285714285714,24.2586814285714,5,2000
"6727",2000-06-01,23.6,21.3428571428571,24.1718031428571,6,2000
"6728",2000-06-02,27.3,21.45,24.280401,6,2000
"6729",2000-06-03,24.4,21.3857142857143,24.2152422857143,6,2000
"6730",2000-06-04,20.2,21.3571428571429,24.1862828571429,6,2000
"6731",2000-06-05,19.8,21.2214285714286,24.0487255714286,6,2000
"6732",2000-06-06,20.4,21.2071428571429,24.0342458571429,6,2000
"6733",2000-06-07,17.8,20.6928571428571,23.5129761428571,6,2000
"6734",2000-06-08,20.5,20.5,23.3175,6,2000
"6735",2000-06-09,24.3,20.7214285714286,23.5419355714286,6,2000
"6736",2000-06-10,25.4,20.8642857142857,23.6867327142857,6,2000
"6737",2000-06-11,26.1,21.1857142857143,24.0125262857143,6,2000
"6738",2000-06-12,26.7,22.0285714285714,24.8668294285714,6,2000
"6739",2000-06-13,29,23.0857142857143,25.9383282857143,6,2000
"6740",2000-06-14,25.4,23.6357142857143,26.4957972857143,6,2000
"6741",2000-06-15,26.4,23.8357142857143,26.6985132857143,6,2000
"6742",2000-06-16,27,23.8142857142857,26.6767937142857,6,2000
"6743",2000-06-17,27.9,24.0642857142857,26.9301887142857,6,2000
"6744",2000-06-18,26.8,24.5357142857143,27.4080192857143,6,2000
"6745",2000-06-19,25.6,24.95,27.827931,6,2000
"6746",2000-06-20,22,25.0642857142857,27.9437687142857,6,2000
"6747",2000-06-21,26.7,25.7,28.588116,6,2000
"6748",2000-06-22,26.6,26.1357142857143,29.0297472857143,6,2000
"6749",2000-06-23,26.1,26.2642857142857,29.1600647142857,6,2000
"6750",2000-06-24,27.3,26.4,29.297622,6,2000
"6751",2000-06-25,27.6,26.5071428571429,29.4062198571429,6,2000
"6752",2000-06-26,27.4,26.5571428571429,29.4568988571429,6,2000
"6753",2000-06-27,26.8,26.4,29.297622,6,2000
"6754",2000-06-28,24.5,26.3357142857143,29.2324632857143,6,2000
"6755",2000-06-29,22.6,26.0642857142857,28.9573487142857,6,2000
"6756",2000-06-30,22.4,25.7357142857143,28.6243152857143,6,2000
"6757",2000-07-01,22.2,25.3285714285714,28.2116434285714,7,2000
"6758",2000-07-02,24.4,25.1571428571429,28.0378868571429,7,2000
"6759",2000-07-03,26.7,25.2357142857143,28.1175252857143,7,2000
"6760",2000-07-04,27.2,25.6071428571429,28.4939978571429,7,2000
"6761",2000-07-05,26.3,25.5785714285714,28.4650384285714,7,2000
"6762",2000-07-06,26.1,25.5428571428571,28.4288391428571,7,2000
"6763",2000-07-07,24,25.3928571428571,28.2768021428571,7,2000
"6764",2000-07-08,24.4,25.1857142857143,28.0668462857143,7,2000
"6765",2000-07-09,27,25.1428571428571,28.0234071428571,7,2000
"6766",2000-07-10,29.5,25.2928571428571,28.1754441428571,7,2000
"6767",2000-07-11,27.9,25.3714285714286,28.2550825714286,7,2000
"6768",2000-07-12,23.4,25.2928571428571,28.1754441428571,7,2000
"6769",2000-07-13,22.2,25.2642857142857,28.1464847142857,7,2000
"6770",2000-07-14,25.4,25.4785714285714,28.3636804285714,7,2000
"6771",2000-07-15,24.5,25.6428571428571,28.5301971428571,7,2000
"6772",2000-07-16,23.8,25.6,28.486758,7,2000
"6773",2000-07-17,24.2,25.4214285714286,28.3057615714286,7,2000
"6774",2000-07-18,26.5,25.3714285714286,28.2550825714286,7,2000
"6775",2000-07-19,28.4,25.5214285714286,28.4071195714286,7,2000
"6776",2000-07-20,23.1,25.3071428571429,28.1899238571429,7,2000
"6777",2000-07-21,22.5,25.2,28.081326,7,2000
"6778",2000-07-22,22.5,25.0642857142857,27.9437687142857,7,2000
"6779",2000-07-23,22.9,24.7714285714286,27.6469345714286,7,2000
"6780",2000-07-24,20.8,24.15,27.017067,7,2000
"6781",2000-07-25,19,23.5142857142857,26.3727197142857,7,2000
"6782",2000-07-26,21.5,23.3785714285714,26.2351624285714,7,2000
"6783",2000-07-27,24.1,23.5142857142857,26.3727197142857,7,2000
"6784",2000-07-28,25.8,23.5428571428571,26.4016791428571,7,2000
"6785",2000-07-29,23.6,23.4785714285714,26.3365204285714,7,2000
"6786",2000-07-30,25.1,23.5714285714286,26.4306385714286,7,2000
"6787",2000-07-31,25.1,23.6357142857143,26.4957972857143,7,2000
"6788",2000-08-01,24.2,23.4714285714286,26.3292805714286,8,2000
"6789",2000-08-02,25.6,23.2714285714286,26.1265645714286,8,2000
"6790",2000-08-03,24.7,23.3857142857143,26.2424022857143,8,2000
"6791",2000-08-04,24.4,23.5214285714286,26.3799595714286,8,2000
"6792",2000-08-05,23.7,23.6071428571429,26.4668378571429,8,2000
"6793",2000-08-06,27,23.9,26.763672,8,2000
"6794",2000-08-07,28.6,24.4571428571429,27.3283808571429,8,2000
"6795",2000-08-08,28.3,25.1214285714286,28.0016875714286,8,2000
"6796",2000-08-09,29.1,25.6642857142857,28.5519167142857,8,2000
"6797",2000-08-10,25.3,25.75,28.638795,8,2000
"6798",2000-08-11,25.7,25.7428571428571,28.6315551428571,8,2000
"6799",2000-08-12,23,25.7,28.588116,8,2000
"6800",2000-08-13,19.4,25.2928571428571,28.1754441428571,8,2000
"6801",2000-08-14,22.1,25.0785714285714,27.9582484285714,8,2000
"6802",2000-08-15,23.5,25.0285714285714,27.9075694285714,8,2000
"6803",2000-08-16,26.9,25.1214285714286,28.0016875714286,8,2000
"6804",2000-08-17,24.8,25.1285714285714,28.0089274285714,8,2000
"6805",2000-08-18,25.1,25.1785714285714,28.0596064285714,8,2000
"6806",2000-08-19,22.4,25.0857142857143,27.9654882857143,8,2000
"6807",2000-08-20,19.7,24.5642857142857,27.4369787142857,8,2000
"6808",2000-08-21,19.5,23.9142857142857,26.7781517142857,8,2000
"6809",2000-08-22,20.2,23.3357142857143,26.1917232857143,8,2000
"6810",2000-08-23,22.8,22.8857142857143,25.7356122857143,8,2000
"6811",2000-08-24,24.6,22.8357142857143,25.6849332857143,8,2000
"6812",2000-08-25,23.5,22.6785714285714,25.5256564285714,8,2000
"6813",2000-08-26,24.3,22.7714285714286,25.6197745714286,8,2000
"6814",2000-08-27,22.6,23,25.85145,8,2000
"6815",2000-08-28,21.4,22.95,25.800771,8,2000
"6816",2000-08-29,22.9,22.9071428571429,25.7573318571429,8,2000
"6817",2000-08-30,22,22.5571428571429,25.4025788571429,8,2000
"6818",2000-08-31,24.8,22.5571428571429,25.4025788571429,8,2000
"6819",2000-09-01,26.5,22.6571428571429,25.5039368571429,9,2000
"6820",2000-09-02,24,22.7714285714286,25.6197745714286,9,2000
"6821",2000-09-03,24.4,23.1071428571429,25.9600478571429,9,2000
"6822",2000-09-04,22.8,23.3428571428571,26.1989631428571,9,2000
"6823",2000-09-05,18.7,23.2357142857143,26.0903652857143,9,2000
"6824",2000-09-06,17.4,22.85,25.699413,9,2000
"6825",2000-09-07,18.9,22.4428571428571,25.2867411428571,9,2000
"6826",2000-09-08,20.3,22.2142857142857,25.0550657142857,9,2000
"6827",2000-09-09,22.1,22.0571428571429,24.8957888571429,9,2000
"6828",2000-09-10,22.6,22.0571428571429,24.8957888571429,9,2000
"6829",2000-09-11,23,22.1714285714286,25.0116265714286,9,2000
"6830",2000-09-12,23.4,22.2071428571429,25.0478258571429,9,2000
"6831",2000-09-13,24.1,22.3571428571429,25.1998628571429,9,2000
"6832",2000-09-14,23.4,22.2571428571429,25.0985048571429,9,2000
"6833",2000-09-15,21.8,21.9214285714286,24.7582315714286,9,2000
"6834",2000-09-16,14.8,21.2642857142857,24.0921647142857,9,2000
"6835",2000-09-17,14.5,20.5571428571429,23.3754188571429,9,2000
"6836",2000-09-18,16.4,20.1,22.912068,9,2000
"6837",2000-09-19,22.2,20.35,23.165463,9,2000
"6838",2000-09-20,23.6,20.7928571428571,23.6143341428571,9,2000
"6839",2000-09-21,24.3,21.1785714285714,24.0052864285714,9,2000
"6840",2000-09-22,19.1,21.0928571428571,23.9184081428571,9,2000
"6841",2000-09-23,20.2,20.9571428571429,23.7808508571429,9,2000
"6842",2000-09-24,23.7,21.0357142857143,23.8604892857143,9,2000
"6843",2000-09-25,19.7,20.8,23.621574,9,2000
"6844",2000-09-26,13.8,20.1142857142857,22.9265477142857,9,2000
"6845",2000-09-27,14.2,19.4071428571429,22.2098018571429,9,2000
"6846",2000-09-28,14.9,18.8,21.594414,9,2000
"6847",2000-09-29,15.8,18.3714285714286,21.1600225714286,9,2000
"6848",2000-09-30,16.7,18.5071428571429,21.2975798571429,9,2000
"6849",2000-10-01,17,18.6857142857143,21.4785762857143,10,2000
"6850",2000-10-02,18.4,18.8285714285714,21.6233734285714,10,2000
"6851",2000-10-03,21,18.7428571428571,21.5364951428571,10,2000
"6852",2000-10-04,21.5,18.5928571428571,21.3844581428571,10,2000
"6853",2000-10-05,22.4,18.4571428571429,21.2469008571429,10,2000
"6854",2000-10-06,22.3,18.6857142857143,21.4785762857143,10,2000
"6855",2000-10-07,16,18.3857142857143,21.1745022857143,10,2000
"6856",2000-10-08,8.1,17.2714285714286,20.0450845714286,10,2000
"6857",2000-10-09,8.4,16.4642857142857,19.2269807142857,10,2000
"6858",2000-10-10,13.5,16.4428571428571,19.2052611428571,10,2000
"6859",2000-10-11,10.9,16.2071428571429,18.9663458571429,10,2000
"6860",2000-10-12,12.1,16.0071428571429,18.7636298571429,10,2000
"6861",2000-10-13,13.5,15.8428571428571,18.5971131428571,10,2000
"6862",2000-10-14,14.5,15.6857142857143,18.4378362857143,10,2000
"6863",2000-10-15,15.3,15.5642857142857,18.3147587142857,10,2000
"6864",2000-10-16,17.2,15.4785714285714,18.2278804285714,10,2000
"6865",2000-10-17,17,15.1928571428571,17.9382861428571,10,2000
"6866",2000-10-18,18.7,14.9928571428571,17.7355701428571,10,2000
"6867",2000-10-19,15,14.4642857142857,17.1998207142857,10,2000
"6868",2000-10-20,13.7,13.85,16.577193,10,2000
"6869",2000-10-21,15.3,13.8,16.526514,10,2000
"6870",2000-10-22,18.2,14.5214285714286,17.2577395714286,10,2000
"6871",2000-10-23,13.5,14.8857142857143,17.6269722857143,10,2000
"6872",2000-10-24,13.5,14.8857142857143,17.6269722857143,10,2000
"6873",2000-10-25,16.6,15.2928571428571,18.0396441428571,10,2000
"6874",2000-10-26,15,15.5,18.2496,10,2000
"6875",2000-10-27,16.2,15.6928571428571,18.4450761428571,10,2000
"6876",2000-10-28,18.1,15.95,18.705711,10,2000
"6877",2000-10-29,10.8,15.6285714285714,18.3799174285714,10,2000
"6878",2000-10-30,9.9,15.1071428571429,17.8514078571429,10,2000
"6879",2000-10-31,9.1,14.5428571428571,17.2794591428571,10,2000
"6880",2000-11-01,9.5,13.8857142857143,16.6133922857143,11,2000
"6881",2000-11-02,10.7,13.5785714285714,16.3020784285714,11,2000
"6882",2000-11-03,13.3,13.55,16.273119,11,2000
"6883",2000-11-04,14.9,13.5214285714286,16.2441595714286,11,2000
"6884",2000-11-05,11.8,13.0642857142857,15.7808087142857,11,2000
"6885",2000-11-06,9.3,12.7642857142857,15.4767347142857,11,2000
"6886",2000-11-07,14.1,12.8071428571429,15.5201738571429,11,2000
"6887",2000-11-08,17.9,12.9,15.614292,11,2000
"6888",2000-11-09,20.6,13.3,16.019724,11,2000
"6889",2000-11-10,9.6,12.8285714285714,15.5418934285714,11,2000
"6890",2000-11-11,10,12.25,14.955465,11,2000
"6891",2000-11-12,7.8,12.0357142857143,14.7382692857143,11,2000
"6892",2000-11-13,11.5,12.15,14.854107,11,2000
"6893",2000-11-14,10.5,12.25,14.955465,11,2000
"6894",2000-11-15,4.8,11.9142857142857,14.6151917142857,11,2000
"6895",2000-11-16,6.2,11.5928571428571,14.2893981428571,11,2000
"6896",2000-11-17,8.4,11.2428571428571,13.9346451428571,11,2000
"6897",2000-11-18,3.9,10.4571428571429,13.1382608571429,11,2000
"6898",2000-11-19,2.6,9.8,12.472194,11,2000
"6899",2000-11-20,1.9,9.27142857142857,11.9364445714286,11,2000
"6900",2000-11-21,1,8.33571428571429,10.9880232857143,11,2000
"6901",2000-11-22,0.3,7.07857142857143,9.71380842857143,11,2000
"6902",2000-11-23,2.6,5.79285714285714,8.41063414285714,11,2000
"6903",2000-11-24,5.3,5.48571428571429,8.09932028571429,11,2000
"6904",2000-11-25,8.5,5.37857142857143,7.99072242857143,11,2000
"6905",2000-11-26,8.3,5.41428571428572,8.02692171428572,11,2000
"6906",2000-11-27,9.7,5.28571428571429,7.89660428571429,11,2000
"6907",2000-11-28,8.3,5.12857142857143,7.73732742857143,11,2000
"6908",2000-11-29,9.7,5.47857142857143,8.09208042857143,11,2000
"6909",2000-11-30,6.5,5.5,8.1138,11,2000
"6910",2000-12-01,2.5,5.07857142857143,7.68664842857143,12,2000
"6911",2000-12-02,2.6,4.98571428571429,7.59253028571429,12,2000
"6912",2000-12-03,-0.2,4.78571428571429,7.38981428571429,12,2000
"6913",2000-12-04,-0.3,4.62857142857143,7.23053742857143,12,2000
"6914",2000-12-05,2.7,4.75,7.353615,12,2000
"6915",2000-12-06,1.6,4.84285714285714,7.44773314285714,12,2000
"6916",2000-12-07,4.2,4.95714285714286,7.56357085714286,12,2000
"6917",2000-12-08,7.4,5.10714285714286,7.71560785714286,12,2000
"6918",2000-12-09,4.4,4.81428571428572,7.41877371428572,12,2000
"6919",2000-12-10,2.1,4.37142857142857,6.96990257142857,12,2000
"6920",2000-12-11,6,4.10714285714286,6.70202785714286,12,2000
"6921",2000-12-12,9.1,4.16428571428572,6.75994671428572,12,2000
"6922",2000-12-13,2,3.61428571428572,6.20247771428572,12,2000
"6923",2000-12-14,4.9,3.5,6.08664,12,2000
"6924",2000-12-15,5.6,3.72142857142857,6.31107557142857,12,2000
"6925",2000-12-16,5.3,3.91428571428572,6.50655171428572,12,2000
"6926",2000-12-17,13.7,4.90714285714286,7.51289185714286,12,2000
"6927",2000-12-18,1.1,5.00714285714286,7.61424985714286,12,2000
"6928",2000-12-19,2.2,4.97142857142857,7.57805057142857,12,2000
"6929",2000-12-20,-3.6,4.6,7.201578,12,2000
"6930",2000-12-21,-0.1,4.29285714285714,6.89026414285714,12,2000
"6931",2000-12-22,0.8,3.82142857142857,6.41243357142857,12,2000
"6932",2000-12-23,-4.2,3.20714285714286,5.78980585714286,12,2000
"6933",2000-12-24,-0.4,3.02857142857143,5.60880942857143,12,2000
"6934",2000-12-25,-2.6,2.41428571428572,4.98618171428572,12,2000
"6935",2000-12-26,-3.8,1.49285714285714,4.05224014285714,12,2000
"6936",2000-12-27,2.2,1.50714285714286,4.06671985714286,12,2000
"6937",2000-12-28,0.4,1.18571428571429,3.74092628571429,12,2000
"6938",2000-12-29,-1.8,0.657142857142859,3.20517685714286,12,2000
"6939",2000-12-30,-3,0.064285714285716,2.60426871428572,12,2000
"6940",2000-12-31,-3.2,-1.14285714285714,1.38073285714286,12,2000
"6941",2001-01-01,-0.3,-1.24285714285714,1.27937485714286,1,2001
"6942",2001-01-02,-0.4,-1.42857142857143,1.09113857142857,1,2001
"6943",2001-01-03,-2.7,-1.36428571428571,1.15629728571429,1,2001
"6944",2001-01-04,-1.9,-1.49285714285714,1.02597985714286,1,2001
"6945",2001-01-05,0.7,-1.5,1.01874,1,2001
"6946",2001-01-06,3.4,-0.957142857142855,1.56896914285715,1,2001
"6947",2001-01-07,6.1,-0.492857142857141,2.03955985714286,1,2001
"6948",2001-01-08,5.4,0.0785714285714304,2.61874842857143,1,2001
"6949",2001-01-09,1.2,0.435714285714288,2.98074128571429,1,2001
"6950",2001-01-10,3,0.492857142857145,3.03866014285714,1,2001
"6951",2001-01-11,7.9,1.02857142857143,3.58164942857143,1,2001
"6952",2001-01-12,8.5,1.76428571428572,4.32735471428572,1,2001
"6953",2001-01-13,5.7,2.38571428571429,4.95722228571429,1,2001
"6954",2001-01-14,6.2,3.05714285714286,5.63776885714286,1,2001
"6955",2001-01-15,10.4,3.82142857142857,6.41243357142857,1,2001
"6956",2001-01-16,8.4,4.45,7.049541,1,2001
"6957",2001-01-17,5.4,5.02857142857143,7.63596942857143,1,2001
"6958",2001-01-18,6.3,5.61428571428572,8.22963771428572,1,2001
"6959",2001-01-19,11,6.35,8.975343,1,2001
"6960",2001-01-20,1.5,6.21428571428572,8.83778571428572,1,2001
"6961",2001-01-21,0.7,5.82857142857143,8.44683342857143,1,2001
"6962",2001-01-22,0.7,5.49285714285715,8.10656014285715,1,2001
"6963",2001-01-23,1.5,5.51428571428572,8.12827971428572,1,2001
"6964",2001-01-24,4.4,5.61428571428572,8.22963771428572,1,2001
"6965",2001-01-25,3.3,5.28571428571429,7.89660428571429,1,2001
"6966",2001-01-26,1.6,4.79285714285714,7.39705414285714,1,2001
"6967",2001-01-27,6.7,4.86428571428572,7.46945271428572,1,2001
"6968",2001-01-28,4.2,4.72142857142857,7.32465557142857,1,2001
"6969",2001-01-29,8.8,4.60714285714286,7.20881785714286,1,2001
"6970",2001-01-30,14.1,5.01428571428572,7.62148971428572,1,2001
"6971",2001-01-31,12.8,5.54285714285714,8.15723914285714,1,2001
"6972",2001-02-01,6.9,5.58571428571429,8.20067828571429,2,2001
"6973",2001-02-02,6.5,5.26428571428572,7.87488471428572,2,2001
"6974",2001-02-03,2.2,5.31428571428572,7.92556371428572,2,2001
"6975",2001-02-04,3.4,5.50714285714286,8.12103985714286,2,2001
"6976",2001-02-05,7.3,5.97857142857143,8.59887042857143,2,2001
"6977",2001-02-06,6.7,6.35,8.975343,2,2001
"6978",2001-02-07,10.4,6.77857142857143,9.40973442857143,2,2001
"6979",2001-02-08,11,7.32857142857143,9.96720342857143,2,2001
"6980",2001-02-09,12.6,8.11428571428572,10.7635877142857,2,2001
"6981",2001-02-10,11.3,8.44285714285714,11.0966211428571,2,2001
"6982",2001-02-11,4.4,8.45714285714286,11.1111008571429,2,2001
"6983",2001-02-12,1.1,7.90714285714286,10.5536318571429,2,2001
"6984",2001-02-13,7.4,7.42857142857143,10.0685614285714,2,2001
"6985",2001-02-14,11.9,7.36428571428572,10.0034027142857,2,2001
"6986",2001-02-15,8.4,7.47142857142857,10.1120005714286,2,2001
"6987",2001-02-16,11.3,7.81428571428572,10.4595137142857,2,2001
"6988",2001-02-17,8.4,8.25714285714286,10.9083848571429,2,2001
"6989",2001-02-18,0.6,8.05714285714286,10.7056688571429,2,2001
"6990",2001-02-19,5.1,7.9,10.546392,2,2001
"6991",2001-02-20,12.8,8.33571428571429,10.9880232857143,2,2001
"6992",2001-02-21,12.6,8.49285714285715,11.1473001428572,2,2001
"6993",2001-02-22,0.4,7.73571428571429,10.3798752857143,2,2001
"6994",2001-02-23,3.2,7.06428571428572,9.69932871428572,2,2001
"6995",2001-02-24,8.1,6.83571428571429,9.46765328571429,2,2001
"6996",2001-02-25,14.8,7.57857142857143,10.2205984285714,2,2001
"6997",2001-02-26,14.2,8.51428571428572,11.1690197142857,2,2001
"6998",2001-02-27,10.7,8.75,11.407935,2,2001
"6999",2001-02-28,9.8,8.6,11.255898,2,2001
"7000",2001-03-01,8.1,8.57857142857143,11.2341784285714,3,2001
"7001",2001-03-02,12.1,8.63571428571429,11.2920972857143,3,2001
"7002",2001-03-03,10.3,8.77142857142857,11.4296545714286,3,2001
"7003",2001-03-04,9.3,9.39285714285714,12.0595221428571,3,2001
"7004",2001-03-05,7.5,9.56428571428572,12.2332787142857,3,2001
"7005",2001-03-06,1.8,8.77857142857143,11.4368944285714,3,2001
"7006",2001-03-07,4.9,8.22857142857143,10.8794254285714,3,2001
"7007",2001-03-08,6.6,8.67142857142857,11.3282965714286,3,2001
"7008",2001-03-09,8.4,9.04285714285715,11.7047691428571,3,2001
"7009",2001-03-10,4.5,8.78571428571429,11.4441342857143,3,2001
"7010",2001-03-11,9.6,8.41428571428572,11.0676617142857,3,2001
"7011",2001-03-12,12.8,8.31428571428572,10.9663037142857,3,2001
"7012",2001-03-13,18.1,8.84285714285715,11.5020531428572,3,2001
"7013",2001-03-14,14.7,9.19285714285715,11.8568061428571,3,2001
"7014",2001-03-15,11.2,9.41428571428572,12.0812417142857,3,2001
"7015",2001-03-16,9.1,9.2,11.864046,3,2001
"7016",2001-03-17,11.6,9.29285714285714,11.9581641428571,3,2001
"7017",2001-03-18,7.9,9.19285714285714,11.8568061428571,3,2001
"7018",2001-03-19,7.5,9.19285714285714,11.8568061428571,3,2001
"7019",2001-03-20,6.8,9.55,12.218799,3,2001
"7020",2001-03-21,9.6,9.88571428571429,12.5590722857143,3,2001
"7021",2001-03-22,11.7,10.25,12.928305,3,2001
"7022",2001-03-23,10.9,10.4285714285714,13.1093014285714,3,2001
"7023",2001-03-24,14.1,11.1142857142857,13.8043277142857,3,2001
"7024",2001-03-25,9.3,11.0928571428571,13.7826081428571,3,2001
"7025",2001-03-26,6.4,10.6357142857143,13.3192572857143,3,2001
"7026",2001-03-27,3.3,9.57857142857143,12.2477584285714,3,2001
"7027",2001-03-28,5.8,8.94285714285714,11.6034111428571,3,2001
"7028",2001-03-29,8.6,8.75714285714286,11.4151748571429,3,2001
"7029",2001-03-30,13.7,9.08571428571429,11.7482082857143,3,2001
"7030",2001-03-31,13.4,9.21428571428572,11.8785257142857,3,2001
"7031",2001-04-01,8,9.22142857142857,11.8857655714286,4,2001
"7032",2001-04-02,9.2,9.34285714285715,12.0088431428571,4,2001
"7033",2001-04-03,11.3,9.66428571428572,12.3346367142857,4,2001
"7034",2001-04-04,9.2,9.63571428571429,12.3056772857143,4,2001
"7035",2001-04-05,11.4,9.61428571428572,12.2839577142857,4,2001
"7036",2001-04-06,17.9,10.1142857142857,12.7907477142857,4,2001
"7037",2001-04-07,22,10.6785714285714,13.3626964285714,4,2001
"7038",2001-04-08,22.1,11.5928571428571,14.2893981428571,4,2001
"7039",2001-04-09,21.7,12.6857142857143,15.3970962857143,4,2001
"7040",2001-04-10,22,14.0214285714286,16.7509495714286,4,2001
"7041",2001-04-11,18.5,14.9285714285714,17.6704114285714,4,2001
"7042",2001-04-12,23.2,15.9714285714286,18.7274305714286,4,2001
"7043",2001-04-13,20.8,16.4785714285714,19.2414604285714,4,2001
"7044",2001-04-14,18.8,16.8642857142857,19.6324127142857,4,2001
"7045",2001-04-15,17.6,17.55,20.327439,4,2001
"7046",2001-04-16,15.2,17.9785714285714,20.7618304285714,4,2001
"7047",2001-04-17,9.5,17.85,20.631513,4,2001
"7048",2001-04-18,25.6,19.0214285714286,21.8188495714286,4,2001
"7049",2001-04-19,24.7,19.9714285714286,22.7817505714286,4,2001
"7050",2001-04-20,15.5,19.8,22.607994,4,2001
"7051",2001-04-21,19.9,19.65,22.455957,4,2001
"7052",2001-04-22,21.4,19.6,22.405278,4,2001
"7053",2001-04-23,21.8,19.6071428571429,22.4125178571429,4,2001
"7054",2001-04-24,21.1,19.5428571428571,22.3473591428571,4,2001
"7055",2001-04-25,9.8,18.9214285714286,21.7174915714286,4,2001
"7056",2001-04-26,10.9,18.0428571428571,20.8269891428571,4,2001
"7057",2001-04-27,15.4,17.6571428571429,20.4360368571429,4,2001
"7058",2001-04-28,18.3,17.6214285714286,20.3998375714286,4,2001
"7059",2001-04-29,15.7,17.4857142857143,20.2622802857143,4,2001
"7060",2001-04-30,16.8,17.6,20.378118,4,2001
"7061",2001-05-01,19.8,18.3357142857143,21.1238232857143,5,2001
"7062",2001-05-02,20.9,18,20.78355,5,2001
"7063",2001-05-03,21.5,17.7714285714286,20.5518745714286,5,2001
"7064",2001-05-04,22,18.2357142857143,21.0224652857143,5,2001
"7065",2001-05-05,22.4,18.4142857142857,21.2034617142857,5,2001
"7066",2001-05-06,17.5,18.1357142857143,20.9211072857143,5,2001
"7067",2001-05-07,15.4,17.6785714285714,20.4577564285714,5,2001
"7068",2001-05-08,16.5,17.35,20.124723,5,2001
"7069",2001-05-09,19,18.0071428571429,20.7907898571429,5,2001
"7070",2001-05-10,20.6,18.7,21.493056,5,2001
"7071",2001-05-11,23.6,19.2857142857143,22.0867242857143,5,2001
"7072",2001-05-12,22.2,19.5642857142857,22.3690787142857,5,2001
"7073",2001-05-13,17.4,19.6857142857143,22.4921562857143,5,2001
"7074",2001-05-14,15.4,19.5857142857143,22.3907982857143,5,2001
"7075",2001-05-15,16.7,19.3642857142857,22.1663627142857,5,2001
"7076",2001-05-16,15.4,18.9714285714286,21.7681705714286,5,2001
"7077",2001-05-17,13.8,18.4214285714286,21.2107015714286,5,2001
"7078",2001-05-18,21.2,18.3642857142857,21.1527827142857,5,2001
"7079",2001-05-19,25.5,18.5857142857143,21.3772182857143,5,2001
"7080",2001-05-20,21.1,18.8428571428571,21.6378531428571,5,2001
"7081",2001-05-21,22.7,19.3642857142857,22.1663627142857,5,2001
"7082",2001-05-22,23.7,19.8785714285714,22.6876324285714,5,2001
"7083",2001-05-23,18.8,19.8642857142857,22.6731527142857,5,2001
"7084",2001-05-24,21.3,19.9142857142857,22.7238317142857,5,2001
"7085",2001-05-25,23.1,19.8785714285714,22.6876324285714,5,2001
"7086",2001-05-26,19.7,19.7,22.506636,5,2001
"7087",2001-05-27,21.1,19.9642857142857,22.7745107142857,5,2001
"7088",2001-05-28,18.6,20.1928571428571,23.0061861428571,5,2001
"7089",2001-05-29,20.1,20.4357142857143,23.2523412857143,5,2001
"7090",2001-05-30,21.4,20.8642857142857,23.6867327142857,5,2001
"7091",2001-05-31,20,21.3071428571429,24.1356038571429,5,2001
"7092",2001-06-01,20.8,21.2785714285714,24.1066444285714,6,2001
"7093",2001-06-02,21.9,21.0214285714286,23.8460095714286,6,2001
"7094",2001-06-03,22.5,21.1214285714286,23.9473675714286,6,2001
"7095",2001-06-04,23.4,21.1714285714286,23.9980465714286,6,2001
"7096",2001-06-05,27.6,21.45,24.280401,6,2001
"7097",2001-06-06,25.5,21.9285714285714,24.7654714285714,6,2001
"7098",2001-06-07,24.7,22.1714285714286,25.0116265714286,6,2001
"7099",2001-06-08,23.1,22.1714285714286,25.0116265714286,6,2001
"7100",2001-06-09,22.6,22.3785714285714,25.2215824285714,6,2001
"7101",2001-06-10,23,22.5142857142857,25.3591397142857,6,2001
"7102",2001-06-11,24.5,22.9357142857143,25.7862912857143,6,2001
"7103",2001-06-12,25.6,23.3285714285714,26.1844834285714,6,2001
"7104",2001-06-13,24.6,23.5571428571429,26.4161588571429,6,2001
"7105",2001-06-14,23.8,23.8285714285714,26.6912734285714,6,2001
"7106",2001-06-15,24.4,24.0857142857143,26.9519082857143,6,2001
"7107",2001-06-16,25.7,24.3571428571429,27.2270228571429,6,2001
"7108",2001-06-17,24.8,24.5214285714286,27.3935395714286,6,2001
"7109",2001-06-18,24.9,24.6285714285714,27.5021374285714,6,2001
"7110",2001-06-19,24.5,24.4071428571429,27.2777018571429,6,2001
"7111",2001-06-20,25.4,24.4,27.270462,6,2001
"7112",2001-06-21,25.5,24.4571428571429,27.3283808571429,6,2001
"7113",2001-06-22,24.5,24.5571428571429,27.4297388571429,6,2001
"7114",2001-06-23,23.1,24.5928571428571,27.4659381428571,6,2001
"7115",2001-06-24,22.9,24.5857142857143,27.4586982857143,6,2001
"7116",2001-06-25,23.4,24.5071428571429,27.3790598571429,6,2001
"7117",2001-06-26,24.6,24.4357142857143,27.3066612857143,6,2001
"7118",2001-06-27,26,24.5357142857143,27.4080192857143,6,2001
"7119",2001-06-28,26.7,24.7428571428571,27.6179751428571,6,2001
"7120",2001-06-29,27.5,24.9642857142857,27.8424107142857,6,2001
"7121",2001-06-30,26.7,25.0357142857143,27.9148092857143,6,2001
"7122",2001-07-01,26.8,25.1785714285714,28.0596064285714,7,2001
"7123",2001-07-02,23.7,25.0928571428571,27.9727281428571,7,2001
